img,Bmean,Gmean,Rmean,Bstd,Gstd,Rstd,crc,ira,irb,irc,ird,c_bb,c_bg,c_br,c_gg,c_gr,c_rr,adhocb1,adhocg1,adhocr1,adhocb2,adhocg2,adhocr2,class
ISIC_0029992,101.8483,104.1663,206.5111,12.6771,12.4616,7.3889,0.215038348,0.038275352,4.601899903,8.242053129,212.7913974,724.1166463,802.6249935,647.6114098,913.8576504,739.4672955,660.2050562,0.604126331,0.541016637,0.838599612,0.736684221,0.69834534,0.883384969,NV
ISIC_0033825,97.2342,108.8927,144.3596,12.6468,10.0755,6.4532,0.206809704,0.033740089,4.489406277,6.628485071,239.0426819,801.8163941,763.7769906,599.2141516,791.6108188,634.2357945,559.9339264,0.585183774,0.656518595,0.811778126,0.649553049,0.715795541,0.846969556,NV
ISIC_0031622,132.032,124.6189,152.3742,11.2327,9.4038,7.8356,0.315285556,0.040900311,4.512936417,2.812235581,82.85784126,432.1403139,415.3630721,366.6335536,459.6854518,420.8213926,400.4264452,0.727971621,0.7023391,0.780709745,0.837092102,0.7687808,0.818829105,NV
ISIC_0028459,116.5232,100.6783,191.7225,10.4719,8.7475,5.8924,0.245149068,0.031782961,5.274286319,4.060020931,132.9375026,536.304961,458.7677679,379.8997038,413.9478864,339.8018165,297.2767022,0.689470893,0.665599394,0.852402569,0.746143691,0.752358421,0.899347223,NV
ISIC_0029480,155.5586,154.6397,188.4999,26.7002,19.1648,10.7631,0.340518086,0.045649718,4.743758008,1.836011646,47.52844176,2308.430706,1977.328729,1394.732921,1756.637164,1276.167387,970.2367317,0.608004674,0.609473778,0.76983825,0.558264453,0.620048011,0.784317208,ML
ISIC_0030970,114.7148,124.0534,177.1681,14.8469,14.8284,11.9238,0.298236542,0.023606627,4.677921365,2.779271728,142.1338611,949.2950473,1053.529289,1316.664506,1212.473146,1516.421756,2008.204047,0.468262448,0.440718636,0.556231547,0.548412207,0.490698055,0.601350732,ML
ISIC_0027964,142.0874,143.374,195.9022,20.5105,23.1536,30.2669,0.321154561,0.02330685,4.45370245,2.650092608,140.5534095,1713.737424,1456.864886,1180.770285,1560.199492,1589.964621,2032.558578,1.080372726,0.844348354,0.711106998,0.902190703,0.701800344,0.705263581,ML
ISIC_0025987,138.3815,150.0248,224.9651,16.6294,13.2105,9.4145,0.319836401,0.026750733,4.196478733,4.685659003,184.5415675,1383.397814,1563.595788,1597.115491,1871.119902,2016.680904,2454.906994,0.744267915,0.582880152,0.728881747,0.546090554,0.485013246,0.684246067,ML
ISIC_0031350,131.3354,128.6653,179.4407,18.6953,15.3622,8.3391,0.203672313,0.050797104,4.533260305,6.767711264,160.3740396,1611.189225,1368.189571,874.1085778,1183.300162,760.7244661,514.0838877,0.655950113,0.699494827,0.887656296,0.752022167,0.782509638,0.903590745,ML
ISIC_0032583,141.6163,129.3224,175.8678,15.6623,13.8993,8.1538,0.254522199,0.057514412,4.460529601,6.366453676,113.1073896,921.9706862,818.5831753,525.15713,768.7727378,477.8983426,339.7732095,0.717304811,0.696709527,0.881490184,0.789040836,0.775714172,0.913980785,ML
ISIC_0027130,112.5956,120.5245,179.7288,16.2403,15.2804,12.3138,0.211311484,0.036554934,4.605511637,13.06422663,261.0334999,1230.171315,1187.224293,1066.035947,1193.813207,1084.647232,1009.355636,1.276786599,1.206593623,1.112181327,0.922710903,0.867657984,0.92352561,ML
ISIC_0026847,151.9208,156.0118,209.4069,24.4635,19.3164,12.6176,0.231414796,0.048459675,4.662621008,4.556188561,118.7175026,3333.697795,2956.717036,2553.725196,2681.415554,2367.266336,2178.863625,0.42579658,0.54585971,0.777135899,0.497545655,0.569863019,0.731161191,ML
ISIC_0024987,124.5152,113.094,172.261,8.1634,6.3825,6.4277,0.196952747,0.028725965,5.349848025,5.929801051,218.1504252,1447.575652,1133.44469,942.4526381,987.3391288,826.3321734,788.9531004,0.971613474,0.954624812,1.001509611,0.814571212,0.886030633,0.929772784,ML
ISIC_0033470,112.7615,111.9477,155.9726,19.9658,15.1127,9.1377,0.30217767,0.031064986,4.177009876,3.480339919,145.5907514,1345.511794,1184.426239,866.9269093,1189.78504,943.1131217,833.9154718,0.79962143,0.577671853,0.738107181,0.629915054,0.608714939,0.793231701,ML
ISIC_0032879,136.7756,120.9299,186.304,14.3168,12.8104,10.4984,0.196218525,0.022909902,5.224922254,5.757727846,280.3435411,873.245752,699.2850209,729.7745208,652.2669822,655.4433453,850.1724469,0.988010937,0.886373204,0.945761864,0.820307828,0.750057419,0.844884949,ML
ISIC_0032790,162.8784,159.4517,208.2405,17.4316,12.8848,10.0397,0.200590717,0.028332607,6.095212519,8.343373549,209.5175675,1293.143798,1103.034429,794.3422254,1021.686385,744.8989034,617.9738821,1.144353402,1.032883952,0.967145598,0.715920768,0.724766946,0.831505871,ML
ISIC_0033995,121.3287,103.7898,152.676,15.8977,16.3441,8.4652,0.25995541,0.034709755,4.639072278,5.273486601,159.6320765,1139.431169,890.6128703,733.5199359,767.9905617,584.2908176,543.6245624,1.113150742,0.96481193,1.075250603,0.921163287,0.838485339,1.000290772,ML
ISIC_0026996,119.4931,110.6674,146.9269,17.8726,11.7627,7.7299,0.327840667,0.053959568,4.869872355,1.420460613,32.92276727,1325.473718,1125.346811,802.3590985,1056.919248,805.1558322,668.2727715,0.65171089,0.586438854,0.812880527,0.503641178,0.525018056,0.749677473,ML
ISIC_0033081,125.6907,124.2672,168.108,14.2439,13.6983,12.3924,0.323741027,0.018999237,4.583270422,2.141698431,141.8888592,685.8894803,714.0264076,817.0230247,783.8572637,917.6944089,1183.370415,0.800246771,0.712825625,0.679122046,0.643386246,0.581674267,0.639485671,ML
ISIC_0029575,137.3963,133.9596,198.1643,20.3502,15.8661,13.7649,0.385156442,0.102547565,4.335467971,1.788983194,21.42546334,1902.170684,1626.202951,1497.043719,1533.529434,1481.781708,1532.170479,0.496637509,0.457649387,0.640014601,0.595160714,0.638564254,0.76893959,ML
ISIC_0034059,100.5482,118.2513,174.5397,7.5114,6.7483,7.7982,0.193352812,0.038256168,4.885284255,11.56067021,244.3271765,732.5252285,590.9662209,426.5165805,593.0327513,428.9706108,379.7119929,0.760725932,0.777974152,0.851325421,0.83583936,0.838057278,0.896907452,ML
ISIC_0033562,138.4216,125.495,179.8526,15.9397,12.2476,9.0084,0.207564988,0.027110739,5.496936716,3.803063284,166.0443326,836.3898484,682.0131663,511.8109497,588.0651781,434.965129,358.8840504,0.782396631,0.818204826,0.936419697,0.751491352,0.799528346,0.898167847,ML
ISIC_0030356,118.3334,110.2649,188.5867,14.7075,15.9664,11.6786,0.342577569,0.017475324,4.51832095,2.109645354,147.7942604,649.0990678,728.7371052,784.0048245,888.2422142,879.2407865,1104.612395,0.680002014,0.656006612,0.692788927,0.638620886,0.542979178,0.713030952,ML
ISIC_0025313,116.5861,116.6982,171.0335,15.9133,13.594,15.6779,0.286609924,0.025687355,4.609195014,3.075177837,148.1206982,1229.441846,1250.214712,1720.848196,1305.201439,1817.385536,2571.731612,0.607333797,0.497855597,0.497220542,0.514222835,0.476546687,0.514936903,ML
ISIC_0032685,124.3154,117.3107,163.6216,15.0208,12.4813,7.9245,0.189776024,0.034327428,5.133909364,36.42708178,329.1526206,1389.81323,1219.229018,1027.030963,1093.506942,927.8183302,869.01958,1.118368615,1.136287333,1.081392252,0.8794989,0.892246171,0.956140065,ML
ISIC_0026094,106.2984,117.2535,181.2032,13.6372,11.8104,9.3465,0.230343443,0.040271251,4.689418289,4.891516531,147.4128462,792.0046186,720.0767347,636.5761912,682.7260204,603.2381433,560.2815575,0.608814314,0.699942896,0.870705159,0.686046952,0.72441364,0.845978737,ML
ISIC_0033216,121.1306,119.8171,172.1754,16.4512,14.1219,8.1694,0.330024828,0.026246719,4.950333773,1.286239788,60.41007999,1186.365918,1218.009163,1117.650174,1317.533413,1274.706473,1434.914344,0.4966077,0.370908926,0.518520009,0.531615651,0.520129477,0.715836701,ML
ISIC_0033267,121.28,130.9477,181.6883,13.428,10.8144,7.8543,0.156882673,0.030815946,5.071085883,11.52015672,355.7276755,765.7773488,687.8818202,543.9105721,674.8970687,546.0082837,476.8163548,0.640923714,0.645802741,0.783077141,0.826749635,0.807163282,0.896724002,ML
ISIC_0032244,140.244,123.7068,174.7987,15.2859,12.95,12.6767,0.179525139,0.029150978,5.254976109,6.063260591,244.6628091,974.5532792,856.9086977,764.6531007,924.0635405,917.9024895,999.742216,0.870077634,0.725828852,0.774854302,0.758662842,0.662781221,0.765163678,ML
ISIC_0027306,147.9694,140.9538,203.4966,17.5284,14.0615,13.485,0.398356505,0.015320479,4.167768445,2.58765635,189.1453742,1121.443862,981.9225248,986.6522798,1050.287382,1155.247677,1377.389017,0.866004351,0.62906507,0.673935084,0.661910748,0.613784107,0.727097023,ML
ISIC_0032564,148.2168,122.3561,154.1771,12.724,11.1286,13.3537,0.20949686,0.023640838,5.853707207,3.770875786,169.7377958,484.6551284,366.7382144,214.6971691,338.9854032,201.3494852,292.8716267,0.939989968,0.886393736,0.797664811,0.876001593,0.856932345,0.847425425,ML
ISIC_0032684,134.7903,140.3613,186.1609,23.359,16.4612,8.8348,0.361096024,0.024087944,4.422213517,2.103777756,105.2642391,1491.964996,1409.471362,1129.463961,1445.882439,1254.189716,1253.239766,0.562947035,0.633858068,0.874134405,0.361410318,0.437476546,0.694688177,ML
ISIC_0033424,151.7392,143.2858,182.7589,13.6641,10.6371,5.9615,0.07958184,0.036550475,7.385135939,54.30057835,514.687951,411.4061326,317.9080187,183.0166841,278.609284,154.3372877,106.9442351,0.988918703,1.020598152,1.030848574,0.990865473,1.00804228,1.021695146,ML
ISIC_0031709,120.3886,119.1965,178.0232,17.3802,15.1486,9.1191,0.214152042,0.035981546,4.432163333,7.667498124,233.0517171,719.9994525,617.3949696,409.1912109,543.311909,358.3570567,246.0699032,0.820915055,0.842504908,0.932197048,0.846787756,0.843757419,0.93419039,ML
ISIC_0028764,124.5405,131.922,191.7648,15.7225,13.2901,8.3563,0.210768049,0.036425168,5.094818229,6.15401765,175.6733012,843.4770981,729.9293893,524.3711457,648.2881485,470.7409809,364.3008357,0.632472662,0.686729816,0.833186831,0.791394273,0.820734362,0.911051684,ML
ISIC_0031972,124.4967,106.7042,155.0631,15.4719,9.6942,6.5728,0.14997282,0.033851459,5.242090172,10.2531296,312.2870065,790.4536506,462.1842621,311.6774581,299.5595602,199.4462995,166.6885897,0.905796863,0.908209475,0.976072061,0.832395035,0.890764938,0.951612078,ML
ISIC_0026802,134.577,152.7289,219.2223,21.739,20.9967,15.2199,0.282926797,0.030447948,4.723024388,3.083707887,121.9386216,1871.792928,2129.242206,2343.710979,2511.74256,2847.237703,3500.660425,0.377130976,0.344509681,0.527675091,0.466332939,0.443668501,0.596841396,ML
ISIC_0031013,132.3756,127.8352,175.6576,14.319,8.6878,4.7755,0.177961611,0.027440521,5.690209784,10.63542496,294.46078,743.5207819,458.0443026,243.1470392,315.3306075,167.6750588,114.8269147,0.822996354,0.868051239,0.958925576,0.863815875,0.886252027,0.966698029,ML
ISIC_0032204,138.775,147.5653,202.3269,20.4837,14.2512,5.6471,0.307133104,0.03088695,4.79949625,1.634970459,70.09542612,920.3003722,791.8122823,529.3789002,751.2814961,552.0214595,472.9173137,0.740698595,0.725788103,0.852584653,0.646122816,0.71856858,0.87948277,ML
ISIC_0028463,138.8709,147.798,192.4389,20.7934,13.7259,12.7015,0.256921764,0.023987477,4.542548287,8.044415001,286.7332973,879.9206629,983.2478405,1142.173947,1212.877702,1470.819024,1843.756767,0.807921918,0.777489747,0.815798109,0.776740095,0.746182408,0.77666896,ML
ISIC_0024449,137.6991,129.4744,190.7183,16.063,12.474,8.6798,0.138689298,0.024047303,6.104248866,28.71243345,508.7807853,821.6405704,744.0648767,830.0555117,740.2251817,862.3976783,1077.227281,0.83204142,0.77792247,0.771558068,1.011829959,0.987779226,0.968531161,ML
ISIC_0024481,140.6833,140.497,171.4337,18.3721,16.1199,10.6698,0.310999598,0.037743836,4.10326269,3.579681704,121.4985733,1175.228348,921.8292595,662.1910728,777.3076288,548.1782367,398.8290429,0.929753841,0.879311065,0.940649305,0.76595398,0.789181275,0.874812317,ML
ISIC_0028969,136.906,136.7367,192.142,18.8027,13.9711,5.6586,0.28628015,0.019551296,4.758682259,3.852745718,210.9751565,982.5212606,641.4334553,307.6220466,461.8261863,213.8045146,122.1400088,1.049322059,0.989617424,1.01282895,0.926164977,0.912603341,0.987600007,ML
ISIC_0028127,110.9167,116.4628,187.1346,14.2259,11.6917,9.7035,0.231057429,0.02143485,4.862272022,8.768984845,335.5238643,952.6719924,899.8715076,776.9041904,1004.774813,943.9133833,987.7374733,0.957730567,0.877546124,0.948708946,0.73343371,0.736470095,0.874804683,ML
ISIC_0029740,129.3462,128.1829,179.2389,16.0024,12.0033,11.0975,0.241799995,0.022623587,3.954954298,4.670531568,314.3497783,739.8395123,620.8513664,510.7623014,553.6977317,458.7533485,425.2218859,0.824888246,0.851815968,0.909645246,0.729183637,0.774385007,0.875732127,ML
ISIC_0025155,118.9778,122.6248,155.9076,18.0048,10.3481,6.835,0.252054447,0.060917486,3.985741443,7.375369668,133.2315765,1140.451545,920.7457501,676.0772097,811.6727279,614.4501923,484.719484,0.527227373,0.572540987,0.740947621,0.733477982,0.738646863,0.83957272,ML
ISIC_0028065,116.5697,129.2655,184.1841,17.1743,15.1427,9.2599,0.219282361,0.037633212,4.188088515,7.891276564,237.4116124,844.6249318,741.0254123,508.4740813,670.4639159,464.3910867,335.4532115,0.762270699,0.824906698,0.927038543,0.727997367,0.783179511,0.903367702,ML
ISIC_0033452,108.6926,102.0338,148.6582,17.4302,13.5711,6.8907,0.254309621,0.038285748,4.405322534,10.81439346,208.0691139,1546.480187,1374.107817,991.3178864,1257.945998,933.5731614,762.3291471,0.272092366,0.271865522,0.652652067,0.514405425,0.535109041,0.792387622,ML
ISIC_0024805,126.9187,142.3136,198.0816,21.2524,17.2296,10.1276,0.256871557,0.028762372,4.780262306,5.661966618,192.8285288,1252.950641,1264.686254,1055.656287,1372.409958,1205.878276,1139.150603,0.766901643,0.739104586,0.837604339,0.699209323,0.687944252,0.807784483,ML
ISIC_0031517,115.2539,108.7572,173.6826,14.0764,10.4889,7.2577,0.267260111,0.035495027,4.752270643,3.844407016,124.5906747,592.9187905,406.7895958,319.85002,378.6446748,295.9546445,274.2976397,0.735904953,0.639147123,0.785676044,0.841825874,0.804740563,0.912688333,ML
ISIC_0031586,104.812,113.8047,153.2919,17.1129,11.0727,6.6353,0.28380375,0.035404747,4.950815375,2.869019159,92.63373322,1274.619199,969.5053701,557.1758319,796.3319838,471.5374813,298.4841848,0.351422463,0.513720552,0.802425423,0.525278963,0.672747254,0.864077415,ML
ISIC_0033444,123.9849,119.0291,155.0763,18.4158,14.5711,8.5774,0.359141816,0.054304747,4.423010159,3.063337776,59.57894512,1519.60281,1436.608982,1250.769564,1396.334247,1249.718434,1236.465437,0.413733996,0.390709104,0.629599537,0.482830215,0.487231432,0.674544668,ML
ISIC_0028543,124.1153,132.6149,191.3532,19.5271,18.3823,11.5543,0.233725891,0.019428114,4.686843221,6.08044976,333.2736083,1342.196808,1260.633313,1010.675858,1249.238142,1021.57405,895.2961515,1.083657781,1.027601584,1.019800248,0.745372596,0.736433257,0.869350094,ML
ISIC_0031550,127.127,136.0218,181.861,22.024,16.5734,9.9691,0.223515416,0.036536406,4.658467677,9.997794799,225.2134034,1431.468249,1156.282897,763.7933161,960.5132159,640.1271298,444.8337772,0.650101723,0.748400764,0.886871392,0.744778443,0.805710711,0.914151225,ML
ISIC_0026622,118.451,108.8066,160.1488,11.6592,9.6948,7.334,0.167427989,0.039691707,5.618931232,7.679062363,194.2361952,1131.774189,715.5715726,500.9207684,523.9510664,370.6459631,292.4763831,0.751714859,0.799645409,0.918778509,0.808808709,0.813537438,0.896116123,ML
ISIC_0034050,130.4966,111.9909,168.0178,16.3399,15.4655,12.3679,0.301979517,0.021936827,4.666272074,3.237571006,166.4367659,1056.661032,1001.293456,979.2771363,996.788428,980.7104388,1174.106392,1.168527885,1.269597325,1.142566946,0.802540642,0.745782572,0.843065245,ML
ISIC_0029017,129.2475,138.9376,185.0045,19.4803,13.1574,7.5651,0.37988236,0.043849956,4.216833406,2.07612152,58.99063229,1381.936787,1227.301799,783.9567569,1164.290338,760.9178204,547.2194719,0.564834657,0.56928191,0.79355189,0.605304737,0.675829965,0.852081214,ML
ISIC_0033603,149.5211,135.6689,192.5643,11.0731,12.3653,5.6839,0.305834575,0.019154829,4.961421266,1.796909871,114.8961575,397.5882849,400.3625445,164.9249006,479.7393025,138.3768026,121.0164138,0.965684114,0.863505931,1.029752057,0.81473789,0.752138694,0.959145333,ML
ISIC_0027436,102.2181,107.6006,174.4049,16.2432,13.0791,7.398,0.213195763,0.029339139,5.128192311,4.902783869,191.3810596,428.2609175,317.0233194,201.3687055,274.2443204,177.6698976,167.1151601,0.941356348,0.925769541,0.960206691,0.849720955,0.862777538,0.960496385,ML
ISIC_0032207,156.0076,138.1103,168.4871,18.9526,15.4932,8.8403,0.317537464,0.101944298,4.541196511,2.441016271,29.8702615,3001.458479,2520.235137,1578.094784,2137.607317,1349.153457,877.364511,0.269632294,0.281124859,0.634642564,0.637291873,0.65276968,0.823176246,ML
ISIC_0032847,107.8102,104.9968,162.9801,17.4565,13.9335,8.9005,0.289179032,0.029830564,4.175572393,4.806607492,186.5959735,1294.863164,1114.012682,767.8879967,995.6866038,696.5865223,528.9858512,0.87907557,0.818266436,0.922161126,0.580634308,0.609258949,0.8332128,ML
ISIC_0030552,146.4113,123.8063,173.7632,14.9276,11.992,5.3977,0.273336537,0.037541406,4.207502465,5.013506956,158.1685724,721.3702205,553.8645528,241.4316094,474.3325972,197.0519506,99.34665506,0.885327066,0.850160618,0.968782131,0.818277837,0.809357751,0.950485784,ML
ISIC_0034145,105.4032,120.8309,159.0184,12.9969,10.3463,7.1625,0.230499317,0.026632649,4.888864464,3.867527965,184.8442213,876.0829068,785.2765815,597.9030038,754.152736,579.0533998,465.9750346,0.560596961,0.613983851,0.781018534,0.637853711,0.698899821,0.831578643,ML
ISIC_0029606,104.2988,115.6628,158.8121,16.3242,7.8328,4.3816,0.346758531,0.034496353,4.441344629,2.428594355,83.57510415,1125.929384,1039.654112,746.0855382,1050.709993,773.8597216,599.6592727,0.369693912,0.487238319,0.780451179,0.337427318,0.489556575,0.747993315,ML
ISIC_0033337,129.6404,124.5115,164.4243,15.8182,13.7659,12.41,0.289046054,0.028289898,4.934444756,1.640232673,77.65759439,1047.702883,991.3368583,957.9873217,1010.185259,1022.613344,1140.981128,0.609824363,0.525834521,0.564154305,0.557053368,0.561038667,0.6864672,ML
ISIC_0025941,119.0952,136.712,196.2375,17.3868,11.8035,5.0637,0.298819424,0.029683668,4.41638266,4.227410416,156.8074198,1044.243926,928.662047,627.9823647,874.4734348,607.803683,445.4728211,0.58442011,0.622726296,0.822815783,0.644412704,0.725853604,0.884033377,ML
ISIC_0033029,132.5723,119.8379,155.601,19.7757,18.6356,9.7565,0.292254115,0.0436751,4.056154465,4.587404473,128.7523158,1258.757765,1154.731039,761.464464,1085.149742,710.9620625,505.1751444,0.950232881,0.912749418,0.984513039,0.717285545,0.716765746,0.856037042,ML
ISIC_0026770,106.8233,123.2831,188.2627,5.5278,4.7713,6.8964,0.291892188,0.018217437,4.689314804,2.003219308,150.7677343,602.9700682,709.8341999,997.8553166,902.4453159,1322.922212,2052.94241,0.786102753,0.637884204,0.595268406,0.689231916,0.636141435,0.676997713,ML
ISIC_0033696,112.749,84.2684,125.8245,11.0173,10.1938,10.7091,0.308108625,0.018751078,4.951354783,1.554362267,104.9041255,627.4382053,524.0786878,449.1908748,498.3273072,435.654575,615.624969,1.099154483,0.961541494,1.108967938,0.781753414,0.628107877,0.780932402,ML
ISIC_0031377,153.3627,133.9251,168.6012,21.7266,16.4968,9.2516,0.291613622,0.050434064,4.387397974,2.740166358,74.83187456,2518.920261,2152.04397,1656.588085,1880.543476,1465.391629,1191.730552,0.394608352,0.361936744,0.603991099,0.545439722,0.55436396,0.736300116,ML
ISIC_0034000,145.3541,127.5467,172.7343,21.8223,17.0804,10.4067,0.340416748,0.026467684,4.531614348,2.54498366,110.6293353,1887.931499,1632.855795,1382.719529,1509.689763,1370.915422,1602.482727,0.390613517,0.310292982,0.524035588,0.384380425,0.357147857,0.628994803,ML
ISIC_0026531,167.5724,144.1852,210.2844,26.248,19.9881,13.4546,0.164640783,0.042287857,5.197919215,8.880372399,218.9214063,2574.673919,1906.534972,1640.925687,1606.481563,1401.140357,1428.877331,0.778633189,0.738664593,0.843957275,0.726489247,0.711277666,0.829302186,ML
